Timestamp,Prediction
2025-10-15 21:59:26,Asian-Green-Bee-Eater
2025-10-15 21:59:28,Asian-Green-Bee-Eater
2025-10-15 21:59:29,Asian-Green-Bee-Eater
2025-10-15 21:59:31,Asian-Green-Bee-Eater
2025-10-15 21:59:32,Asian-Green-Bee-Eater
2025-10-15 21:59:34,Asian-Green-Bee-Eater
2025-10-15 21:59:35,Asian-Green-Bee-Eater
2025-10-15 21:59:37,Asian-Green-Bee-Eater
2025-10-15 21:59:39,Asian-Green-Bee-Eater
2025-10-15 21:59:40,Asian-Green-Bee-Eater
2025-10-15 21:59:42,Asian-Green-Bee-Eater
2025-10-15 21:59:44,Asian-Green-Bee-Eater
2025-10-15 21:59:45,Asian-Green-Bee-Eater
2025-10-15 21:59:47,Jungle-Babbler
2025-10-15 21:59:48,Asian-Green-Bee-Eater
2025-10-15 21:59:50,Asian-Green-Bee-Eater
2025-10-15 21:59:51,Jungle-Babbler
2025-10-15 21:59:53,Asian-Green-Bee-Eater
2025-10-15 21:59:55,Asian-Green-Bee-Eater
2025-10-15 21:59:56,Jungle-Babbler
2025-10-15 21:59:58,Asian-Green-Bee-Eater
2025-10-15 21:59:59,Asian-Green-Bee-Eater
2025-10-15 22:00:01,Asian-Green-Bee-Eater
2025-10-15 22:00:03,Asian-Green-Bee-Eater
2025-10-15 22:00:04,Asian-Green-Bee-Eater
2025-10-15 22:00:06,Asian-Green-Bee-Eater
2025-10-15 22:00:07,Asian-Green-Bee-Eater
2025-10-15 22:00:09,Asian-Green-Bee-Eater
2025-10-15 22:00:11,Asian-Green-Bee-Eater
2025-10-15 22:00:12,Jungle-Babbler
2025-10-15 22:00:14,Asian-Green-Bee-Eater
2025-10-15 22:00:16,Asian-Green-Bee-Eater
2025-10-15 22:00:17,Asian-Green-Bee-Eater
2025-10-15 22:00:19,Asian-Green-Bee-Eater
2025-10-15 22:00:20,Asian-Green-Bee-Eater
2025-10-15 22:00:22,Asian-Green-Bee-Eater
2025-10-15 22:00:24,Asian-Green-Bee-Eater
2025-10-15 22:00:25,Asian-Green-Bee-Eater
2025-10-15 22:00:27,Asian-Green-Bee-Eater
2025-10-15 22:00:29,Asian-Green-Bee-Eater
2025-10-15 22:00:30,Asian-Green-Bee-Eater
2025-10-15 22:00:32,Asian-Green-Bee-Eater
2025-10-15 22:00:33,Asian-Green-Bee-Eater
2025-10-15 22:00:35,Asian-Green-Bee-Eater
2025-10-15 22:00:36,Asian-Green-Bee-Eater
2025-10-15 22:00:38,Asian-Green-Bee-Eater
2025-10-15 22:43:02,Asian-Green-Bee-Eater
2025-10-15 22:43:05,Asian-Green-Bee-Eater
2025-10-15 22:43:05,Asian-Green-Bee-Eater
2025-10-15 22:43:08,Asian-Green-Bee-Eater
2025-10-15 22:43:08,Asian-Green-Bee-Eater
2025-10-15 22:43:12,Coppersmith-Barbet
2025-10-15 22:43:12,Coppersmith-Barbet
2025-10-15 22:43:15,Asian-Green-Bee-Eater
2025-10-15 22:43:15,Asian-Green-Bee-Eater
2025-10-15 22:43:18,Jungle-Babbler
2025-10-15 22:43:18,Jungle-Babbler
2025-10-15 22:43:22,Jungle-Babbler
2025-10-15 22:43:22,Jungle-Babbler
2025-10-15 22:43:25,Jungle-Babbler
2025-10-15 22:43:25,Jungle-Babbler
2025-10-15 22:43:28,Jungle-Babbler
2025-10-15 22:43:28,Jungle-Babbler
2025-10-15 22:43:31,Jungle-Babbler
2025-10-15 22:43:31,Jungle-Babbler
2025-10-15 22:43:34,Coppersmith-Barbet
2025-10-15 22:43:35,Coppersmith-Barbet
2025-10-15 22:43:38,Red-Wattled-Lapwing
2025-10-15 22:43:38,Red-Wattled-Lapwing
2025-10-15 22:43:41,Red-Wattled-Lapwing
2025-10-15 22:43:41,Red-Wattled-Lapwing
2025-10-15 22:43:44,Jungle-Babbler
2025-10-15 22:43:44,Jungle-Babbler
2025-10-15 22:43:47,Jungle-Babbler
2025-10-15 22:43:47,Coppersmith-Barbet
2025-10-15 22:43:51,Coppersmith-Barbet
2025-10-15 22:43:51,Coppersmith-Barbet
2025-10-15 22:43:54,Jungle-Babbler
